time, robotX, robotY, robotHeading, vl, vr, gyroHeading, camX, camZ, camFX, camFY, xEst, yEst, headingEst, X Error, Y Error, Theta Error, 
0.020000, 1.600000, 0.000000, 0.000000, 79.679409, 75.901474, -0.006775, 0.000000, 0.000000, 0.000000, 0.000000, 1.555809, 0.000000, -0.003598, -0.044191, 0.000000, -0.003656, 
0.040000, 3.200000, 0.000000, 0.000000, 78.186716, 82.311581, 0.037143, 0.000000, 0.000000, 0.000000, 0.000000, 3.160781, -0.005867, 0.000273, -0.039219, -0.005867, 0.001237, 
0.060000, 4.800000, 0.000000, 0.000000, 77.701611, 78.630581, -0.026218, 0.000000, 0.000000, 0.000000, 0.000000, 4.724102, -0.003933, 0.002122, -0.075898, -0.003933, 0.001173, 
0.080000, 6.400000, 0.000000, 0.000000, 78.053639, 82.232206, -0.015261, 0.000000, 0.000000, 0.000000, 0.000000, 6.326959, -0.002054, 0.005152, -0.073041, -0.002054, 0.004325, 
0.100000, 8.000000, 0.000000, 0.000000, 79.734327, 79.187465, -0.072778, 0.000000, 0.000000, 0.000000, 0.000000, 7.916162, 0.004820, 0.003805, -0.083838, 0.004820, 0.000217, 
0.120000, 9.600000, 0.000000, 0.000000, 79.865249, 82.966116, -0.007693, 0.000000, 0.000000, 0.000000, 0.000000, 9.544476, 0.005174, 0.003171, -0.055524, 0.005174, 0.002597, 
0.140000, 11.200000, 0.000000, 0.000000, 80.432539, 80.962549, 0.020420, 0.000000, 0.000000, 0.000000, 0.000000, 11.158421, 0.009366, 0.003102, -0.041579, 0.009366, 0.004106, 
0.160000, 12.800000, 0.000000, 0.000000, 76.307513, 78.655589, -0.018417, 0.000000, 0.000000, 0.000000, 0.000000, 12.708039, 0.015729, 0.006342, -0.091961, 0.015729, 0.004801, 
0.180000, 14.400000, 0.000000, 0.000000, 79.772903, 81.366733, 0.037020, 0.000000, 0.000000, 0.000000, 0.000000, 14.319417, 0.023465, 0.006319, -0.080583, 0.023465, 0.008355, 
0.200000, 16.000000, 0.000000, 0.000000, 75.510157, 76.813989, -0.035276, 0.000000, 0.000000, 0.000000, 0.000000, 15.842605, 0.036191, 0.009596, -0.157395, 0.036191, 0.006481, 
0.220000, 17.600000, 0.000000, 0.000000, 82.462161, 76.759184, 0.046880, 0.000000, 0.000000, 0.000000, 0.000000, 17.434785, 0.046511, 0.001050, -0.165215, 0.046511, 0.004369, 
0.240000, 19.200000, 0.000000, 0.000000, 81.653185, 82.155577, -0.032807, 0.000000, 0.000000, 0.000000, 0.000000, 19.072857, 0.053668, 0.004848, -0.127143, 0.053668, 0.002015, 
0.260000, 20.800000, 0.000000, 0.000000, 75.435771, 80.532665, 0.008702, 0.000000, 0.000000, 0.000000, 0.000000, 20.632538, 0.056812, 0.006870, -0.167462, 0.056812, 0.007011, 
0.280000, 22.400000, 0.000000, 0.000000, 80.596633, 84.078511, 0.033376, 0.000000, 0.000000, 0.000000, 0.000000, 22.279249, 0.068357, 0.010327, -0.120751, 0.068357, 0.012156, 
0.300000, 24.000000, 0.000000, 0.000000, 79.997311, 77.632160, -0.012654, 0.000000, 0.000000, 0.000000, 0.000000, 23.855428, 0.087519, 0.009904, -0.144572, 0.087519, 0.008081, 
0.320000, 25.600000, 0.000000, 0.000000, 79.215499, 80.849524, -0.020070, 0.000000, 0.000000, 0.000000, 0.000000, 25.456026, 0.100453, 0.009637, -0.143974, 0.100453, 0.007196, 
0.340000, 27.200000, 0.000000, 0.000000, 78.517071, 82.972289, -0.009971, 0.000000, 0.000000, 0.000000, 0.000000, 27.070877, 0.112073, 0.011439, -0.129123, 0.112073, 0.009654, 
0.360000, 28.800000, 0.000000, 0.000000, 78.667232, 80.042870, -0.002885, 0.000000, 0.000000, 0.000000, 0.000000, 28.657905, 0.127395, 0.010964, -0.142095, 0.127395, 0.009798, 
0.380000, 30.400000, 0.000000, 0.000000, 76.469363, 81.719703, 0.011188, 0.000000, 0.000000, 0.000000, 0.000000, 30.239719, 0.142894, 0.014798, -0.160281, 0.142894, 0.014491, 
0.400000, 32.000000, 0.000000, 0.000000, 76.113822, 76.633313, 0.012227, 0.000000, 0.000000, 0.000000, 0.000000, 31.767030, 0.165028, 0.014986, -0.232970, 0.165028, 0.014751, 
0.420000, 33.600000, 0.000000, 0.000000, 83.379500, 80.167153, -0.053181, 0.000000, 0.000000, 0.000000, 0.000000, 33.402319, 0.189151, 0.011691, -0.197681, 0.189151, 0.006106, 
0.440000, 35.200000, 0.000000, 0.000000, 79.159692, 79.714440, 0.031943, 0.000000, 0.000000, 0.000000, 0.000000, 34.991031, 0.198852, 0.006634, -0.208969, 0.198852, 0.008824, 
0.460000, 36.800000, 0.000000, 0.000000, 81.018535, 76.607216, -0.016586, 0.000000, 0.000000, 0.000000, 0.000000, 36.567227, 0.212761, 0.004623, -0.232773, 0.212761, 0.002781, 
0.480000, 38.400000, 0.000000, 0.000000, 83.342670, 79.134762, 0.028038, 0.000000, 0.000000, 0.000000, 0.000000, 38.191995, 0.217280, -0.001226, -0.208005, 0.217280, 0.001329, 
0.500000, 40.000000, 0.000000, 0.000000, 80.615452, 79.381900, -0.007174, 0.000000, 0.000000, 0.000000, 0.000000, 39.791967, 0.219407, 0.000155, -0.208033, 0.219407, -0.000488, 
0.520000, 41.600000, 0.000000, 0.000000, 80.300140, 79.624435, 0.047894, 0.000000, 0.000000, 0.000000, 0.000000, 41.391212, 0.218627, -0.001131, -0.208788, 0.218627, 0.003176, 
0.540000, 43.200000, 0.000000, 0.000000, 80.067224, 82.153487, -0.018494, 0.000000, 0.000000, 0.000000, 0.000000, 43.013411, 0.223779, 0.005163, -0.186589, 0.223779, 0.003077, 
0.560000, 44.800000, 0.000000, 0.000000, 83.109200, 78.457088, 0.057396, 0.000000, 0.000000, 0.000000, 0.000000, 44.629067, 0.228751, -0.001353, -0.170933, 0.228751, 0.003839, 
0.580000, 46.400000, 0.000000, 0.000000, 82.900686, 82.224403, -0.002598, 0.000000, 0.000000, 0.000000, 0.000000, 46.280305, 0.235089, 0.003195, -0.119695, 0.235089, 0.002681, 
0.600000, 48.000000, 0.000000, 0.000000, 79.862811, 80.986923, 0.030045, 0.000000, 0.000000, 0.000000, 0.000000, 47.888797, 0.239401, 0.003751, -0.111203, 0.239401, 0.006086, 
0.620000, 49.600000, 0.000000, 0.000000, 83.993927, 80.539106, 0.027982, 0.000000, 0.000000, 0.000000, 0.000000, 49.534097, 0.249415, 0.002796, -0.065903, 0.249415, 0.005039, 
0.640000, 51.200000, 0.000000, 0.000000, 79.456129, 77.993191, 0.016688, 0.000000, 0.000000, 0.000000, 0.000000, 51.108570, 0.257349, 0.003645, -0.091430, 0.257349, 0.004805, 
0.660000, 52.800000, 0.000000, 0.000000, 77.263157, 79.311204, -0.044455, 0.000000, 0.000000, 0.000000, 0.000000, 52.674295, 0.264873, 0.006756, -0.125705, 0.264873, 0.002209, 
0.680000, 54.400000, 0.000000, 0.000000, 78.764448, 79.356218, 0.035800, 0.000000, 0.000000, 0.000000, 0.000000, 54.255498, 0.268365, 0.002772, -0.144502, 0.268365, 0.005703, 
0.700000, 56.000000, 0.000000, 0.000000, 78.463115, 81.245299, 0.000014, 0.000000, 0.000000, 0.000000, 0.000000, 55.852556, 0.277474, 0.008353, -0.147444, 0.277474, 0.007613, 
0.720000, 57.600000, 0.000000, 0.000000, 78.212475, 78.072524, -0.023633, 0.000000, 0.000000, 0.000000, 0.000000, 57.415361, 0.289372, 0.007480, -0.184639, 0.289372, 0.004721, 
0.740000, 59.200000, 0.000000, 0.000000, 78.459895, 76.760086, -0.003311, 0.000000, 0.000000, 0.000000, 0.000000, 58.967544, 0.296700, 0.003102, -0.232456, 0.296700, 0.002535, 
0.760000, 60.800000, 0.000000, 0.000000, 78.720459, 75.039614, -0.037223, 0.000000, 0.000000, 0.000000, 0.000000, 60.505139, 0.300597, -0.000971, -0.294861, 0.300597, -0.004172, 
0.780000, 62.400000, 0.000000, 0.000000, 80.138304, 78.186983, -0.036357, 0.000000, 0.000000, 0.000000, 0.000000, 62.088378, 0.293991, -0.006031, -0.311622, 0.293991, -0.008710, 
